names,smiles
ZINC000059437033,Cc1c(NC(=O)c2ccc(CN3CCN(Cc4ccccc4)CC3)cc2)c(=O)n(-c2ccccc2)n1C
ZINC000023126304,O=C(Cn1cccc(-c2nc(-c3ccc(Cl)cc3)no2)c1=O)N1CCCc2ccccc21
ZINC000002731636,Cc1cc(C)n(Cn2ccc(-c3nnc(Nc4ccn(Cc5c(F)cccc5Cl)n4)s3)n2)n1
ZINC000004995884,N#CC(=NNc1ccc(Cl)cc1)c1nc(-c2cc3ccccc3oc2=O)cs1
ZINC000257207763,Cc1ccc(C(=O)N2CCOCC(Cc3ccc4ccncc4c3)C2)cc1NCc1cccnc1
ZINC000013010690,Clc1ccc(Nc2nc(N3CCN(Cc4ccccc4)CC3)nc3nccnc23)cc1
ZINC000223748968,CCNC(=O)C(C)N(Cc1ccc(Cl)cc1)C(=O)CN1C(=O)c2cccc3cccc1c23
ZINC000009225537,COc1ccc(NCc2cc3cc4c(cc3n(CC(=O)Nc3ccc(Cl)cc3)c2=O)OCO4)cc1
ZINC000019798947,COc1ccc(NC(=O)CSc2nc3c(c(-c4ccccc4)c2C#N)CN(C)CC3)cc1OC
ZINC000017192431,O=C(NCc1ccc(Cl)cc1)c1cn(Cc2ccc(F)cc2)cc2c(=O)n(-c3ccccc3)nc1-2
ZINC000009907283,CCn1c2ccccc2c2cc(NC(=O)COCC(=O)N3CCN(c4ccccc4F)CC3)ccc21
ZINC000067261001,CC(C)c1ccc(-c2cc3c(=O)n(CCC(=O)NCc4ccc(F)c(Cl)c4)ccn3n2)cc1
ZINC000024191128,CN(Cc1ccccc1N1CCCC1)C(=O)c1ccc(=O)n(Cc2ccccc2Cl)c1
ZINC000257308703,Cn1ccc(C(=O)Nc2ccccc2C(=O)N2CCCC(Cc3ccnc4ccccc34)CC2)n1
ZINC000019418959,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
ZINC000014273632,Cc1cccc(OCC(=O)Nc2ccc(N3CCN(Cc4ccccc4Cl)CC3)cc2)c1
ZINC000002380171,N#CC(C(=O)OC1CCCCC1)c1nc2ccccc2nc1N1CCN(c2ccc(F)cc2)CC1
ZINC000034684593,O=C(NCc1ccc(F)cc1)c1cccc(CN2CCN(c3ccc(Cl)cc3)CC2)c1
ZINC000016914442,CN(C)c1ccc(C(CNC(=O)c2ccc3c(c2)OCO3)N2CCN(c3ccc(F)cc3)CC2)cc1
ZINC000009597866,Cc1cc(NC(=O)c2cc(-c3ccc4c(c3)OCO4)on2)nn1Cc1ccc(Cl)cc1
ZINC000006148139,N#CC(C(=O)NCCc1ccccc1)=c1sc(=Cc2ccncc2)c(=O)n1-c1ccccc1
ZINC000014980142,Cc1cc(=O)c(C(=O)NCc2ccc(Cl)cc2)c(CCc2ccccc2)n1CCN(C)C
ZINC000017052533,Cc1ccc(C(=O)NCC(c2ccc(N(C)C)cc2)N2CCN(c3ccccc3)CC2)cc1C
ZINC000009116295,Cc1ncc(CO)c2c1Oc1nc(-c3ccccc3F)nc(SCC(=O)Nc3ccccc3)c1C2
ZINC000035313843,Cc1cc2cc(C#N)c(N3CCCN(C(=O)Nc4cccc(C#N)c4)CC3)nc2cc1C
ZINC000015678334,O=C(CCc1cn(Cc2ccccc2F)c2ccccc12)N1CCN(c2ccccn2)CC1
ZINC000002395334,COc1cccc(C=c2sc(=C(C#N)C(=O)Nc3cccc(OC)c3)n(-c3ccccc3)c2=O)c1
ZINC000008635886,COc1ccccc1-c1cc(C2CN3CCC2CC3CNC(=O)Nc2cccc(C#N)c2)n(C)n1
ZINC000219355839,CCC(Oc1ccc2ccccc2c1)C(=O)NCc1ccc(N2CCN(C)CC2)cc1
ZINC000009268299,Cc1ccc(C)c(NC(=O)Cn2cc(C(=O)c3cccc(Cl)c3)c(=O)c3ccc(C)nc32)c1
ZINC000008980284,CCCCCCOC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(c2ccccc2)CC1
ZINC000011697510,O=C(c1ccc2ccccc2c1)N1CCN(c2ccc(Nc3ccccn3)nn2)CC1
ZINC000012245226,CCN(CC)CCC(=O)NCc1nc(NCc2cccc(C(F)(F)F)c2)c2ccccc2n1
ZINC000016840323,Cc1cc(C)n(CC(=O)Nc2cccc(Cl)c2C)c(=O)c1-c1nc(-c2ccccc2)no1
ZINC000002442130,COc1ccc(-c2cc(C(F)F)n3ncc(C(=O)N4CCN(c5ccc(Cl)cc5)CC4)c3n2)cc1
ZINC000021759568,CCN1CCN(c2ccc(NC(=O)C(NC(=O)c3ccc(Cl)cc3)C(C)C)cc2C)CC1
ZINC000020108662,CCN1CCN(c2cc(C)c3cc(NC(=O)C=Cc4ccc5c(c4)OCO5)ccc3n2)CC1
ZINC000097428274,Cc1noc2nc(C(C)C)cc(C(=O)Nc3ccc(=O)n(Cc4ccccc4Cl)c3)c12
ZINC000100497987,CC1=NN(c2ccccc2)C(=O)C1=CNc1cccc(NC=C2C(=O)N(c3ccccc3)N=C2C)n1
ZINC000009572850,Cc1ccc(Nc2nc(N3CCN(c4ccc(F)cc4)CC3)nc3c2cnn3C)c(C)c1
ZINC000014880743,CN(C)Cc1cc(-c2ccccc2)ccc1OCC(=O)N1CCN(c2ccccc2Cl)CC1
ZINC000006205584,CCN1CCN(c2ccc(NC(=O)c3ccc4ccccc4c3)cc2Cl)CC1
ZINC000031941227,CCN(CC)CCOc1ccc(NC(=O)c2ccc(Cn3nnc4ccccc43)cc2)cc1
ZINC000006869536,CCN(CC)CCNc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(F)cc1
ZINC000021944099,CCn1c(=O)c(=O)n(CC(=O)NCCN2CCN(c3cc(Cl)ccc3C)CC2)c2ccccc21
ZINC000035456587,Cc1ccc(C)c(NC(=O)Cn2c(-c3ccc(F)cc3)nc3c(c2=O)CCN(Cc2ccccc2)C3)c1
ZINC000034896737,Cc1ccc(Cc2c(C)nc(C)nc2N2CCN(C(=O)Nc3ccc(C#N)cc3)CC2)cc1
ZINC000001623024,Cn1c2c(c3ccccc31)CCN(CCCN1CCN(c3cccc(Cl)c3)CC1)C2=O
ZINC000022698840,Cc1ccc(Nc2nc(N3CCN(CCO)CC3)nc3c2cnn3-c2ccccc2)cc1C
ZINC001772500431,CN1c2ccccc2C(=O)N2CCc3c(n(CC(=O)NCc4ccccc4F)c4ccccc34)C21
ZINC000016914451,CN(C)c1ccc(C(CNC(=O)c2ccc3c(c2)OCO3)N2CCN(c3ccccc3)CC2)cc1
ZINC000001068003,O=C(c1cc2nc(-c3ccc4c(c3)OCO4)cc(C(F)(F)F)n2n1)N1CCN(c2ccccc2)CC1
ZINC000055073040,Cc1cccc(N2CCN(Cc3cccc(OCCCNC(=O)C4Cc5ccccc5O4)c3)CC2)c1C
ZINC000022665516,CN(C)c1ccc(C(CNC(=O)COc2ccc(F)cc2)N2CCN(c3ccccc3)CC2)cc1
ZINC000072230226,CC(C)=NNc1nc2c(N3CCN(C(=O)c4ccc(F)cc4)CC3)c(Cl)ccc2s1
ZINC000014996549,CC(CNC(=O)c1ccccn1)Oc1cccc(CN2CCN(c3cccc(Cl)c3)CC2)c1
ZINC000408609245,Cc1ccc(NC(=O)c2cc3cc(Cl)ccc3n2NC(=O)C(=O)Nc2ccc3c(c2)OCO3)cc1
ZINC000004366923,CCN(CCNc1ccc(C)c2sc3cc(Cl)ccc3c(=O)c12)CC(C)(C)O
ZINC000010034815,Cc1onc(-c2ccccc2)c1C(=O)Nc1ccccc1C(=O)N1CCN(c2ccccc2)CC1
ZINC000021799096,Cc1cc(C)nc(N2CCN(c3cc(C)nc4c(-c5ccc(F)cc5)c(C(F)(F)F)nn34)CC2)n1
ZINC000006902094,CCc1ccc(-n2nc(C)c3c(C(=O)NCc4ccc(N(C)C)cc4)cc(C)nc32)cc1
ZINC000014730045,N#Cc1ccc(NC(=O)COC(=O)c2ccc3c(=O)n4c(nc3c2)CCCCC4)cc1Cl
ZINC000015785839,Cc1cc(N2CCN(c3cccc(Cl)c3)CC2)n2nc(Cc3cccc(F)c3)nc2n1
ZINC000016914388,CN(C)c1ccc(C(CNC(=O)c2ccc(F)cc2)N2CCN(c3ccccc3)CC2)cc1
ZINC000010187772,CCOc1ccc2nc(NC(=O)c3cccn(Cc4c(F)cccc4Cl)c3=O)sc2c1
ZINC000017135728,Cc1cc(NC(=O)c2ccccc2Cl)n(-c2nc(O)c3cnn(-c4cccc(C)c4C)c3n2)n1
ZINC000000900598,Cc1ccc(C2CC(C(F)F)n3ncc(C(=O)Nc4ccc(N(C)C)cc4)c3N2)cc1
ZINC000257230749,Cn1ccc(C(=O)Nc2ccccc2C(=O)N2CCCC(Cc3cccc4ncccc34)CC2)n1
ZINC000001459799,O=C(c1cc(-c2ccc3c(c2)OCCO3)nc2ccccc12)N1CCN(c2ccccc2)CC1
ZINC000057755400,CC(Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1)C(=O)Nc1ccc(N(C)C)cc1
ZINC000009319933,Cc1ccc(NCc2cc3cc4c(cc3n(CC(=O)Nc3ccc5c(c3)OCO5)c2=O)OCCO4)cc1
ZINC000016779076,COc1ccc(C=c2sc(=C(C#N)C(=O)Nc3ccccc3)n(-c3ccccc3)c2=O)cc1OC
ZINC000023126153,Cc1ccc(NC(=O)Cn2cccc(-c3nc(-c4ccc(Cl)cc4)no3)c2=O)c(C)c1
ZINC000022735297,Cc1ccc(NC(=O)C(=O)NCC(c2ccc3c(c2)CCCN3C)N2CCN(C)CC2)cc1Cl
ZINC000008836129,CCOC(=O)N1CCN(c2nc3ccccc3nc2C(C#N)C(=O)NCc2ccc(OC)cc2)CC1
ZINC000017315825,CCOc1ccccc1C(=O)NCC(c1ccc(N(C)C)cc1)N1CCN(c2ccccc2)CC1
ZINC000033048716,Cc1ccc(-c2cc3c(N4CCN(c5cccc(Cl)c5)CC4)nccn3n2)cc1C
ZINC000008782498,CCCn1nc(C)c2c(C(=O)Nc3ccn(Cc4ccccc4)n3)cc(-c3cnn(C)c3C)nc21
ZINC000139346517,N#Cc1ccc(NC(=O)Cn2c(=O)n(Cc3cccc(Cl)c3)c(=O)c3ccccc32)cc1
ZINC000257206996,Cn1ccc(C(=O)Nc2ccccc2C(=O)N2CCCC(Cc3ccc4cnccc4c3)CC2)n1
ZINC000036656923,OCCNc1nc(N2CCN(Cc3ccccc3)CC2)nc2c1cnn2-c1ccc(F)cc1
ZINC000096156511,CC(C)n1cnc(C2CN(C(=O)c3ccccc3)c3ccc(C(=O)Nc4cccnc4)cc32)n1
ZINC000000649082,COc1ccc(-c2cc(C(F)F)n3ncc(C(=O)N4CCN(c5cccc(Cl)c5)CC4)c3n2)cc1
ZINC000022892553,CC(c1nnc(-c2ccccc2)o1)N1CCN(CC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)CC1
ZINC000035456514,Cc1cccc(C)c1NC(=O)Cn1c(-c2ccc(F)cc2)nc2c(c1=O)CCN(Cc1ccccc1)C2
ZINC000015707603,O=C(Nc1cccc(Cl)c1)NC1CC2C(=O)NCC(CCC(=O)N3CCc4ccccc43)N2C1
ZINC000015776578,O=C(CCc1nnc2ccc(NCc3ccc(Cl)cc3)nn12)Nc1ccc(F)c(F)c1
ZINC000035458432,CCN1CCN(CCNC(=O)c2ccc(CN3C(=O)C4CCCN4C(=O)c4ccccc43)cc2)CC1
ZINC000022714162,Cc1cc(Cl)ccc1OCC(=O)Nc1ccc(N2CCN(C(=O)c3ccccc3C)CC2)cc1
ZINC000009745831,O=C(CCc1nnc2ccc(NCc3ccc(Cl)cc3)nn12)Nc1cc(F)ccc1F
ZINC000023194430,Cc1cccc(N2CCN(CCNC(=O)c3c(-c4c(F)cccc4Cl)noc3C)CC2)c1
ZINC000032996140,Cc1ccc(NC(=O)N2CCN(c3cc(=O)n4nc(-c5ccccc5C)sc4n3)CC2)cc1Cl
ZINC000049006505,CN(C)c1ccc(CNC(=O)C2CCN(c3ncccc3-c3nc(-c4ccccc4)no3)CC2)cc1
ZINC000257222917,Cc1ccc(C(=O)N2CCOCC(Cc3cccc4cnccc34)C2)cc1NCc1cccnc1
ZINC000299797243,O=C(COc1ccccc1)Nc1ccc(N2CCC(NCCC3COc4ccccc4O3)CC2)cc1
ZINC000009222325,CCCCCn1c(=NC(=O)c2ccccc2Cl)c(C#N)cc2c(=O)n3cccc(C)c3nc21
ZINC000143989489,CCNC(=O)C#Cc1ccc2c(c1)NC(=O)C2=C(Nc1ccc(CN(C)C)cc1)c1ccccc1
ZINC000035462210,CCc1nnc(-c2ccc3ccn(CC(=O)N4CCN(c5cccc(Cl)c5)CC4)c3c2)o1
ZINC000002800343,CCn1cc(C=c2sc3n(c2=O)C2c4ccccc4OC(C)(N=3)C2C(=O)Nc2ccccc2C)cn1
ZINC000022258338,O=C(NCCN1CCN(c2ccccc2)CC1)c1cccc(OCc2ccccc2Cl)c1
ZINC000257292627,CCN1CC(c2cc(Oc3ccccc3)n3ncc(C(=O)Nc4ccc(Cl)cc4)c3n2)CC1=O
ZINC000011865542,CC(=O)Nc1nc2ccc(C(=O)N3CCN(c4cnc5ccccc5c4C)CC3)cc2s1
ZINC000020606317,Cc1nn(C)c(C)c1-c1cc(C(=O)Nc2cc(C)n(Cc3ccccc3F)n2)c2c(C)nn(C)c2n1
ZINC000041089770,CC(C)n1cnc2nc(COc3ccc(Cl)cc3NC(=O)c3ccc(F)c(Cl)c3)cc(=O)n21
ZINC000009267917,Cc1ccc2c(=O)c(C(=O)c3ccc(Cl)cc3)cn(CC(=O)Nc3cccc(C)c3C)c2n1
ZINC000016742234,Cc1ccc2nc3c(cc(C(=O)NCCc4ccccc4)c(=N)n3CCc3ccccc3)c(=O)n2c1
ZINC000205957551,CC(Nc1ncnc(N)c1C#N)c1cc2cccc(-c3ccc(=O)n(C)c3)c2c(=O)n1C(C)C
ZINC000010188174,O=C(c1cc2cccnc2n(Cc2ccc(Cl)cc2)c1=O)N1CCN(c2ccccc2)CC1
ZINC000044167580,CCOc1ccc2ncc(C#N)c(N3CCC(C(=O)NCc4ccc5c(c4)OCO5)CC3)c2c1
ZINC000009615203,CC(C)(C)c1ccc(C(=O)Nc2cc(C#N)c3sc4ccccc4n3c2=O)cc1
ZINC000020614412,O=C(NCC(c1ccc2c(c1)OCO2)N1CCN(c2ccccc2)CC1)C(=O)Nc1cccc(F)c1
ZINC000012639409,CCOc1ccc(NC(=O)N2CCN(c3ncnc4c(-c5ccccc5)nsc34)CC2)cc1
ZINC000257278313,COc1ccc(F)cc1-c1ccc(CC2(C(=O)NCCN3CCc4ccccc43)CCCO2)cc1
ZINC000032996169,Cc1cccc(-c2nn3c(=O)cc(N4CCN(C(=O)Nc5ccc(F)c(Cl)c5)CC4)nc3s2)c1
ZINC000004860515,CC1CCCN(c2nc3ccccc3nc2C(C#N)C(=O)NCCc2ccccc2)C1
ZINC000035462179,CCc1nnc(-c2ccc3ccn(CC(=O)N4CCN(c5ccc(Cl)cc5)CC4)c3c2)o1
ZINC000008739508,Cc1cccn2c(=O)c3cc(C#N)c(=NC(=O)c4ccccc4Cl)n(CC(C)C)c3nc12
ZINC000009948613,O=C(c1cccnc1)n1nc(NCc2ccccc2Cl)nc1NCc1ccccc1Cl
ZINC000036006056,Cc1nc(NCCNC(=O)c2ccccc2F)c2c(C)nn(-c3cccc(Cl)c3)c2n1
ZINC000018089019,CCN(CC)C(=O)c1ccc(-c2nnc(Nc3ccc(C(=O)NC)cc3)c3ccccc23)cc1
ZINC000009933780,CC(Nc1nc(Nc2ccccc2F)nc(Nc2ccccc2F)n1)C(=O)NCc1ccccc1
ZINC000067262356,CC(C)c1ccc(-c2cc3c(=O)n(CCC(=O)N4CCN(c5ccccc5F)CC4)ccn3n2)cc1
ZINC000012413544,CCc1cccc(C)c1NC(=O)Cn1c(=O)cc(C(=O)N2CCc3ccccc3C2)c2ccccc21
ZINC000015825014,Cc1ccc(Nc2cc(C)nc(N3CCN(C(=O)Nc4ccc(Cl)cc4)CC3)n2)cc1
ZINC000096267376,O=C(NCc1cccc(F)c1)c1ccc2ccc(N3CCN(C(=O)c4ccccc4)CC3)n2c1
ZINC000003842061,Cn1cc(CN2CC3CC(C2)c2ccc(NC(=O)Nc4cccc(F)c4)c(=O)n2C3)c2ccccc21
ZINC000001370825,Fc1ccc(N2CCN(c3ncnc4c(-c5ccc(Cl)cc5)nsc34)CC2)cc1
ZINC000009252672,Cc1nn(C)c2c1C(c1ccc(C(C)C)cc1)C(NC(=O)c1ccc(Cl)cc1)C(=O)N2
ZINC000011697555,Cc1c(Cl)cccc1NC(=O)N1CCN(c2ccc(Nc3ccccn3)nn2)CC1
ZINC000033312727,O=C(c1ccc2c(c1)N(C(=O)c1ccccc1)CC2)N1CCN(c2ccc(Cl)cc2)CC1
ZINC000009663564,CCCCc1ccc(NC(=O)c2cn(CC3CCCO3)cc3c(=O)n(-c4ccccc4)nc2-3)cc1
ZINC000009355076,CCCCNC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(c2ccccc2OC)CC1
ZINC000035456489,Cc1ccc(NC(=O)Cn2c(-c3ccc(F)cc3)nc3c(c2=O)CCN(Cc2ccccc2)C3)cc1C
ZINC000008904603,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)c(Cl)c1)c1ccc2c(c1)OCCO2
ZINC000013036778,CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3c2nnn3-c2ccccc2)CC1
ZINC000017243586,COc1ccc(-c2nc3n(n2)C(c2ccc(Cl)cc2)C(C(=O)Nc2cccnc2)=C(C)N3)cc1
ZINC000017288682,CCN1CCN(c2nc(Nc3cc(C)cc(C)c3)c3cnn(-c4ccccc4)c3n2)CC1
ZINC000409170951,Cc1ccccc1NC(=O)COc1ccc(N2CC(C(=O)NCc3ccc(Cl)cc3)CC2=O)cc1
ZINC000020236031,CSc1ccc(NC(=O)COc2ccc(-c3ccc(F)cc3)cc2CN2CCN(C)CC2)cc1
ZINC000020415830,CN1CCN(CCCNC(=O)Cn2ncc3c4ccccc4n(Cc4ccc(F)cc4)c3c2=O)CC1
ZINC000009268327,CCc1ccc(NC(=O)Cn2cc(C(=O)c3cccc(Cl)c3)c(=O)c3ccc(C)nc32)cc1
ZINC000017010510,Cc1cc(C)cc(C(=O)Nc2cc(C)nn2-c2ncnc3c2cnn3-c2cccc(Cl)c2)c1
ZINC000011880210,O=C(Nc1cnn(-c2ccc(C(=O)N3CCN(c4ncnc5ccccc45)CC3)cc2)c1)C1CCOC1
ZINC000003012311,CCOc1ccc(NC(=O)c2cc3n(n2)C(C(F)(F)F)CC(c2ccc4c(c2)OCO4)N3)cc1
ZINC000257287419,O=C(CCNc1ncnc2ccccc12)N1CCCC1c1cncc(Cc2cccc(Cl)c2)n1
ZINC000004193150,Cc1ccc(NC(=O)c2cc3cc4c5c(c3oc2=N)CCCN5CCC4)c(Cl)c1
ZINC000017026095,Cc1ccc(-n2ncc3c(-n4nc(C)cc4NC(=O)Cc4ccc(Cl)cc4)ncnc32)c(C)c1
ZINC000009680574,COc1ccc(Nc2cc(C(=O)NCCN(C)Cc3ccccc3)c3ccccc3n2)cc1
ZINC000195659861,Cc1nc2cc(F)cc(C(=O)Nc3ncc(Cc4ccc(C#N)cc4)s3)c2nc1C
ZINC000041077565,Cc1ccc(NC(=O)N2CCN(Cc3cc(=O)n4nc(-c5ccccc5C)sc4n3)CC2)cc1C
ZINC000015776568,Cc1ccc(CNC(=O)CCc2nnc3ccc(NCc4ccc(Cl)cc4)nn23)cc1
ZINC000017307358,CCOc1ccc(C(=O)NCC(c2ccc(N(C)C)cc2)N2CCN(c3ccccc3)CC2)cc1
ZINC000219346412,CCC(Oc1cccc2ccccc12)C(=O)NCc1ccc(N2CCN(C)CC2)cc1
ZINC000021867374,O=C(NCCc1ccc(Cl)cc1)c1ccc2c(O)nc3c(-c4ccccc4F)nnn3c2c1
ZINC000014978242,CC(CNC(=O)c1ccncc1)Oc1cccc(CN2CCN(c3cccc(Cl)c3)CC2)c1
ZINC000020937203,Cc1ccc(NC(=O)Cn2nc3c4cc(F)ccc4n(Cc4ccccc4)cc-3c2=O)cc1C
ZINC000012237520,O=C(Nc1ccc(-c2ccc3nnc(-c4ccncc4)n3n2)cc1)c1cccc(Cl)c1
ZINC000100869813,Cc1ccc(CNC(=O)c2cc3c(=O)n4ccccc4nc3n(CCc3ccccc3)c2=N)cc1
ZINC000014021013,CC(c1cccc(NC(=O)c2ccccc2)c1)N(C)CC(=O)NCCc1ccc(Cl)cc1
ZINC000060365671,O=C(Cc1ccc(C(F)(F)F)cc1)Nc1ccccc1N1CCN(CCc2ccncc2)CC1
ZINC000408579760,Cc1ccc(CNC(=O)C(=O)Nn2c(C(=O)Nc3ccccc3Cl)cc3cc(Cl)ccc32)cc1
ZINC000048985756,Cc1cc(OCC(=O)Nc2cccc(Cl)c2C)nc(N2CCN(c3ccccc3)CC2)n1
ZINC000032957987,Cc1ccc(NC(=O)COc2ccc(F)cc2C(=O)c2cc(C#N)c(=O)n(C3CCCCC3)c2)cc1
ZINC000002317817,N#CC(C(=O)NCc1ccccc1)c1nc2ccccc2nc1N1CCCCCC1
ZINC000024846472,Cc1nc2c(C#N)cnn2c(C)c1CCC(=O)N(C)CC(=O)Nc1ccc(Cl)c(Cl)c1
ZINC000096156509,CC(C)n1cnc(C2CN(C(=O)c3ccccc3)c3ccc(C(=O)N(C)Cc4ccccn4)cc32)n1
ZINC000057473168,N#Cc1ccc(NC(=O)Cn2c(=O)n(Cc3ccc(Cl)cc3)c(=O)c3ccccc32)cc1
ZINC000035456523,CCc1cccc(NC(=O)Cn2c(-c3ccc(F)cc3)nc3c(c2=O)CCN(Cc2ccccc2)C3)c1
ZINC000071768692,Cc1c(C(=O)NCc2ccc(F)c(Cl)c2)cnn1-c1ccc(-c2nc(C(C)C)no2)cn1
ZINC000020512092,O=C(CCN1C(=O)c2ccccc2Sc2ncccc21)NCCc1ccc(Cl)cc1
ZINC000011840517,Cc1ccc(-c2cccc3c2OC(CNC(=O)c2ccc(N4CCN(C)CC4)cc2)C3)nc1
ZINC000009187840,CCN(CC)C(=O)CSc1nnc2c3c(c(C#N)c(Nc4ccc(C)cc4)n12)CC(C)(C)OC3
ZINC000015072334,Cc1ccccc1N1CCN(C(=O)c2c(CCc3ccccc3)n(CC3CCCO3)c(C)cc2=O)CC1
ZINC000020028644,O=C(c1cnn2c(C(F)F)cc(-c3ccccc3)nc12)N1CCN(Cc2ccc(Cl)cc2)CC1
ZINC000016664890,CCn1nnc2cc(C(=O)OCC(=O)Nc3c(C#N)c(C)c(C)n3Cc3ccc(F)cc3)ccc21
ZINC000013084777,CCc1ccccc1NC(=O)N1CCN(C(=O)C(Cc2cccc3ccccc23)NC(C)=O)CC1
ZINC000010913158,Cc1c(C#N)c(NC(=O)COC(=O)CCn2cnc3c(C)cccc3c2=O)n(-c2ccccc2)c1C
ZINC000055412876,CCCCCCOC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(Cc2ccccc2)CC1
ZINC000067262873,Cc1cccc(N2CCN(C(=O)c3nnn(-c4ccc(Cl)cc4)c3-c3cccnc3)CC2)c1
ZINC000016914187,CN(C)c1ccc(C(CNC(=O)c2c(F)cccc2F)N2CCN(c3ccc(F)cc3)CC2)cc1
ZINC000101053289,COc1ccc(CCn2c(=N)c(C(=O)NCc3ccc(C)cc3)cc3c(=O)n4ccccc4nc32)cc1
ZINC000013661684,Cc1ccc(C=c2sc(=C(C#N)C(=O)Nc3ccccc3)n(-c3ccccc3)c2=O)cc1
ZINC000049400075,O=C(Cn1nc2c(N3CCN(c4ccccc4)CC3)nccn2c1=O)Nc1ccc(F)c(Cl)c1
ZINC000033122056,CCCc1c(C)nc2ncnn2c1Sc1ccc(NC(=O)c2ccc3c(c2)OCO3)cc1
ZINC000022851338,Cc1cccc(NC(=O)NCC(c2ccc3c(c2)OCO3)N2CCN(c3ccccc3)CC2)c1
ZINC000033317835,Cc1ccc(NC(=O)CSc2nc3c(cc2C#N)CN(Cc2ccccc2)CC3)cc1C
ZINC000020614408,O=C(NCC(c1ccc2c(c1)OCO2)N1CCN(c2ccccc2)CC1)C(=O)Nc1ccc(F)cc1
ZINC000011912461,Cc1ccc(CNC2CCN(c3ccc(C(=O)NCc4ccc5c(c4)OCO5)cc3)CC2)cc1F
ZINC000008916109,O=C(C=Cc1ccc(Cl)cc1)Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)cc1
ZINC000585294684,CN(CCc1ccncc1)C(=O)c1csc(Nc2cccc(C3CCCN(CC#N)C3)n2)n1
ZINC000008901911,Cc1ccc(OCC(=O)Nc2ccc(N3CCN(C(=O)c4ccccc4)CC3)c(Cl)c2)cc1C
ZINC000101235313,Cc1cccn2c(=O)c3cc(C(=O)NCc4ccccc4)c(=N)n(Cc4ccc(F)cc4)c3nc12
ZINC000009268301,Cc1ccc2c(=O)c(C(=O)c3cccc(Cl)c3)cn(CC(=O)Nc3ccc(C)c(C)c3)c2n1
ZINC000002776071,Cc1c(CNC(=O)c2cc3n(n2)C(C(F)(F)F)CC(c2ccc(Cl)cc2)N3)cnn1C
ZINC000013987123,Cc1nc(C(=O)Nc2ccc(-c3nnc4n3CCCCC4)cc2)nn1-c1ccc(Cl)cc1
ZINC000299758299,O=C(NCc1ccc2c(c1)OCO2)c1ccc(N2CCC(NCCc3ccc(F)cc3)CC2)cc1
ZINC000222912595,CCNC(=O)C(C)N(Cc1cccc(Cl)c1)C(=O)CN1C(=O)c2cccc3cccc1c23
ZINC000071326753,Cc1nc(Nc2ccc(Cl)cn2)sc1C(=O)NCc1ccc(N2CCCC2)cc1
ZINC000001360575,Cc1ccccc1C(=O)Nc1cc2c(=O)n(Cc3ccccc3)c(C)nc2cc1N1CCCC1
ZINC000004122810,Cc1cc(OCC(=O)Nc2ccc(N3CCN(C(=O)c4ccccc4C)CC3)cc2)ccc1Cl
ZINC000035311862,CCOc1ccc2cc(C#N)c(SCC(=O)Nc3ccc(N4CCCC4)cc3)nc2c1
ZINC000014291257,Cc1ccc(C(=O)N2CCN(c3c(Cl)cccc3NC(=O)COc3cccc(C)c3)CC2)cc1
ZINC000009225106,Cc1ccccc1NC(=O)Cn1c(=O)c(CNc2ccccc2)cc2cc3c(cc21)OCCO3
ZINC000010003682,O=C(Nc1ccc(N2CCN(C(=O)c3ccc(Cl)cc3)CC2)c(Cl)c1)c1ccc2c(c1)OCO2
ZINC000008591630,O=C(c1cnn(-c2ccc(F)cc2)c1-n1cccc1)N1CCN(c2ccc(Cl)cc2)CC1
ZINC000225605479,Cc1cc(C)n(-c2ccc(CCC(=O)N3CCN(c4nsc5ccccc45)CC3)cc2)n1
ZINC000009074135,Cc1ccc(Nc2nc(N3CCN(c4ccc(F)cc4)CC3)nc3nccnc23)cc1
ZINC000008862159,Cc1nc(C(=O)Nc2cccc(-c3nnc4n3CCCCC4)c2)nn1-c1ccc(Cl)cc1
ZINC000035535268,Cc1cccc(NC(=O)Cn2cc(C(=O)c3ccncc3)c(=O)c3cc(Cl)ccc32)c1C
ZINC000012036809,CC(Cc1ccccn1)NC1CCN(c2ccc(C(=O)N3CCc4ccccc4C3)cc2)CC1
ZINC000012848018,CC(NC(=O)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc3c(c1)OCO3)N2)c1ccccc1
ZINC000888104784,O=C(CCn1c2c(c3ccccc31)CCn1c-2nc2ccccc2c1=O)NCCc1ccc(F)cc1
ZINC000012159117,CC(=O)c1ccccc1-c1ccc2c(c1)CC(CNC(=O)c1ccc(N3CCN(C)CC3)cc1)O2
ZINC000022698106,Cc1ccc(C(c2c(O)cc(C)n(Cc3cccnc3)c2=O)N2CCN(c3ccc(F)cc3)CC2)cc1
